"REPORT_ID","MONTH_DW","LAST_MONTHS","AMOUNT"
"4595870","2014.10       ","1","918.00"
"4595870","2014.08       ","1","989.00"
"4595870","2014.06       ","1","915.00"
"4595870","2014.04       ","1","1089.00"
"4595870","2014.02       ","1","1051.00"
"4595870","2013.12       ","1","873.00"
"4595870","2013.10       ","1","1133.00"
"4595870","2013.08       ","1","1015.00"
"4595870","2013.07       ","1","1237.00"
"4595870","2013.05       ","1","965.00"
"4595870","2013.03       ","1","1084.00"
"4595870","2012.12       ","1","1112.00"
"4595870","2015.01       ","1","19.00"
"4595870","2014.11       ","1","2294.00"
"4595870","2014.09       ","1","3571.00"
"4595870","2014.07       ","1","2578.00"
"4595870","2014.02       ","1","3162.00"
"4595870","2013.07       ","1","3169.00"
"4595870","2013.05       ","1","2731.00"
"4595870","2013.03       ","2","2000.00"
"4595870","2013.02       ","1","2730.00"
"4595870","2012.11       ","1","2713.00"
"4595870","2012.08       ","1","1125.00"
"4595870","--            ","",""
"4595870","2014.03       ","1","2237.00"
"4595870","2014.02       ","1","2143.00"
"4595870","2014.01       ","1","1679.00"
"4595870","2013.09       ","1","1854.00"
"4595870","2013.07       ","1","1745.00"
"4595870","2013.05       ","1","851.00"
"4595870","2013.03       ","1","1961.00"
"4595870","2013.01       ","1","1742.00"
"4595870","2012.12       ","1","1710.00"
"4595870","2012.09       ","1","1773.00"
"4595870","2012.07       ","2","4742.00"
"4595870","--            ","",""
"4595870","2014.10       ","1","25.00"
"4595870","2014.08       ","1","12.00"
"4595870","2014.06       ","1","141.00"
"4595870","2014.04       ","1","233.00"
"4595870","2013.12       ","1","78.00"
"4595870","2013.10       ","1","132.00"
"4595870","2013.07       ","1","5.00"
"4595870","--            ","",""
"4589515","2014.11       ","1","550.00"
"4589515","--            ","",""
"4591401","2015.05       ","7","8.00"
"4591401","2015.04       ","7","8.00"
"4591401","2015.03       ","7","8.00"
"4591401","2015.02       ","7","8.00"
"4591401","2015.01       ","7","7.00"
"4591401","2014.12       ","7","7.00"
"4591401","2014.11       ","7","6.00"
"4591401","2014.10       ","6","5.00"
"4591401","2014.09       ","5","4.00"
"4591401","2014.08       ","4","3.00"
"4591401","2014.07       ","3","3.00"
"4591401","2014.06       ","2","2.00"
"4591401","2014.05       ","1","1.00"
"4591401","2014.03       ","2","508.00"
"4591401","2014.02       ","1","212.00"
"4591401","2013.12       ","1","106.00"
"4591401","2013.05       ","7","2609.00"
"4591401","2013.04       ","7","2335.00"
"4591401","2013.03       ","7","3009.00"
"4591401","2013.02       ","7","3055.00"
"4591401","2013.01       ","7","3144.00"
"4591401","2012.12       ","7","3126.00"
"4591401","2012.11       ","7","3227.00"
"4591401","2012.10       ","7","3366.00"
"4591401","2012.09       ","7","3382.00"
"4591401","2012.08       ","6","3578.00"
"4591401","2012.07       ","5","3588.00"
"4591401","--            ","",""
"4591401","2013.09       ","1","849.00"
"4591401","2013.07       ","1","235.00"
"4591401","2013.06       ","2","1908.00"
"4591401","2013.05       ","1","1130.00"
"4591401","2013.04       ","2","1548.00"
"4591401","2013.03       ","1","655.00"
"4591401","2012.11       ","1","778.00"
"4591401","2012.09       ","1","748.00"
"4591401","2012.07       ","1","877.00"
"4591401","--            ","",""
"4591401","2013.08       ","1","5077.00"
"4591401","2013.06       ","1","5098.00"
"4591401","2013.04       ","2","11403.00"
"4591401","2013.03       ","1","5251.00"
"4591401","2013.01       ","1","148.00"
"4591401","2012.12       ","1","5179.00"
"4591401","2012.11       ","1","3132.00"
"4591401","2012.07       ","1","5134.00"
"4591401","2013.06       ","2","584.00"
"4591401","2013.05       ","1","289.00"
"4591401","2013.03       ","1","296.00"
"4591401","2013.01       ","1","305.00"
"4591401","2012.11       ","1","303.00"
"4591401","2012.09       ","1","299.00"
"4591401","2012.07       ","2","604.00"
"4591401","--            ","",""
"4563723","2012.11       ","1","154.00"
"4563723","--            ","",""
"4563723","2013.09       ","1","28.00"
"4563723","--            ","",""
"4576081","2013.11       ","5","57.00"
"4576081","2013.10       ","5","57.00"
"4576081","2013.09       ","4","57.00"
"4576081","2013.08       ","3","57.00"
"4576081","2012.09       ","3","10968.00"
"4576081","--            ","",""
"4576697","2014.12       ","1","176.00"
"4576697","2014.06       ","1","183.00"
"4589818","2016.08       ","1","1458.00"
"4589818","--            ","",""
"4590148","2013.10       ","1","17297.00"
"4590148","2013.08       ","1","3790.00"
"4590148","2012.08       ","1","197.00"
"4590148","--            ","",""
"4590148","2013.08       ","1","126.00"
"4590148","2012.09       ","1","23.00"
"4590148","2012.08       ","1","561.00"
"4590148","--            ","",""
"4590279","2015.03       ","2","2655.00"
"4590279","2015.02       ","1","2355.00"
"4590279","2014.10       ","2","3828.00"
"4590279","2014.09       ","1","2596.00"
"4590279","2014.07       ","2","3795.00"
"4590279","2014.06       ","1","3379.00"
"4590279","2014.02       ","1","2397.00"
"4590279","--            ","",""
"4590279","2014.11       ","2","3737.00"
"4590279","2014.10       ","3","7823.00"
"4590279","2014.09       ","2","4968.00"
"4590279","2014.08       ","1","2812.00"
"4590279","2014.07       ","2","3918.00"
"4590279","2014.06       ","1","1802.00"
"4590279","2014.04       ","1","1860.00"
"4590279","2014.03       ","1","2227.00"
"4590279","2014.02       ","1","2097.00"
"4590279","2013.12       ","1","100.00"
"4591493","2013.02       ","1","31.00"
"4591493","--            ","",""
"4595190","2014.01       ","2","549.00"
"4595190","2013.12       ","1","215.00"
"4595190","2013.09       ","1","299.00"
"4595190","2013.06       ","1","274.00"
"4595190","2013.02       ","2","450.00"
"4595190","2013.01       ","1","200.00"
"4595190","2012.09       ","2","516.00"
"4595190","2012.08       ","1","200.00"
"4569446","2014.04       ","7","537.00"
"4569446","2014.03       ","7","489.00"
"4569446","2014.02       ","7","537.00"
"4569446","2014.01       ","7","489.00"
"4569446","2013.12       ","7","558.00"
"4569446","2013.11       ","7","510.00"
"4569446","2013.10       ","7","463.00"
"4569446","2013.09       ","7","417.00"
"4569446","2013.08       ","7","371.00"
"4569446","2013.07       ","6","326.00"
"4569446","2013.06       ","5","268.00"
"4569446","2013.05       ","4","214.00"
"4569446","2013.04       ","3","161.00"
"4569446","--            ","",""
"4572954","2013.09       ","1","4.00"
"4572954","--            ","",""
"4590346","2012.11       ","1","1.00"
"4590346","--            ","",""
"4590346","2015.03       ","1","17.00"
"4590346","--            ","",""
"4590346","2016.01       ","1","50.00"
"4590346","2015.01       ","1","697.00"
"4590346","2014.02       ","1","1916.00"
"4590346","--            ","",""
"4590936","2013.09       ","3","39.00"
"4590936","2013.08       ","2","15.00"
"4590936","2013.07       ","1","2.00"
"4590936","--            ","",""
"4573597","2015.03       ","1","2963.00"
"4573597","--            ","",""
"4582807","2016.07       ","1","69.00"
"4582807","--            ","",""
"4591561","2015.05       ","1","2862.00"
"4591561","--            ","",""
"4591561","2015.05       ","1","10273.00"
"4591561","--            ","",""
"4591920","2013.08       ","1","89.00"
"4591920","--            ","",""
"4591920","2014.10       ","1","364.00"
"4591920","--            ","",""
"4594482","2014.09       ","1","696.00"
"4594482","--            ","",""
"4563154","2016.02       ","1","393.00"
"4563154","2015.12       ","1","4180.00"
"4577475","2014.12       ","1","199.00"
"4577475","2014.03       ","1","83.00"
"4577475","2014.02       ","1","85.00"
"4577475","--            ","",""
"4579527","2015.01       ","1","320.00"
"4579527","--            ","",""
"4593799","2013.03       ","1","712.00"
"4593799","2012.12       ","1","1030.00"
"4593799","2012.11       ","1","808.00"
"4593799","2012.07       ","1","928.00"
"4593799","2014.12       ","1","896.00"
"4593799","--            ","",""
"4593799","2014.01       ","2","22614.00"
"4593799","2013.12       ","1","16883.00"
"4593799","2013.07       ","1","18910.00"
"4593799","--            ","",""
"4594877","2012.10       ","2","728.00"
"4594877","2012.09       ","1","434.00"
"4595064","2015.05       ","1","161.00"
"4595064","2015.03       ","1","276.00"
"4595064","2014.06       ","1","362.00"
"4595064","2014.01       ","1","86.00"
"4595064","2013.11       ","1","168.00"
"4595064","--            ","",""
"4595064","2013.11       ","2","487.00"
"4595064","2013.10       ","1","284.00"
"4595064","2013.03       ","1","415.00"
"4595064","--            ","",""
"4595064","2014.05       ","1","3106.00"
"4595064","2013.12       ","1","345.00"
"4595064","2015.01       ","1","259.00"
"4595064","2014.07       ","1","266.00"
"4595064","2014.05       ","1","255.00"
"4595064","2014.03       ","1","264.00"
"4595064","2013.08       ","1","177.00"
"4595064","--            ","",""
"4595066","2013.05       ","1","328.00"
"4595066","2013.03       ","1","157.00"
"4595066","2013.02       ","1","236.00"
"4595066","2012.12       ","1","229.00"
"4595066","2012.11       ","2","695.00"
"4595066","2012.10       ","1","279.00"
"4595066","2012.09       ","1","476.00"
"4595066","2012.08       ","1","450.00"
"4595066","2012.07       ","1","756.00"
"4595066","--            ","",""
"4561705","2014.11       ","1","528.00"
"4561705","2014.09       ","1","738.00"
"4561705","2014.05       ","1","350.00"
"4561705","2013.04       ","1","785.00"
"4561705","2012.10       ","1","215.00"
"4561705","2012.09       ","1","717.00"
"4561705","2015.04       ","1","204.00"
"4561705","2014.11       ","1","246.00"
"4561705","2014.07       ","1","25.00"
"4561705","2014.02       ","1","218.00"
"4561705","2013.07       ","1","510.00"
"4561705","2013.05       ","1","217.00"
"4561705","2013.03       ","1","166.00"
"4561705","2012.12       ","1","266.00"
"4561705","2012.08       ","1","9.00"
"4561705","--            ","",""
"4561705","2015.03       ","1","21.00"
"4561705","--            ","",""
"4567255","2014.12       ","1","200.00"
"4567255","2014.09       ","2","400.00"
"4567255","2014.08       ","1","200.00"
"4567255","--            ","",""
"4570722","2015.05       ","1","1712.00"
"4570722","--            ","",""
"4570722","2015.09       ","1","8.00"
"4570722","2015.06       ","1","3058.00"
"4594774","2014.10       ","7","10119.00"
"4594774","2014.09       ","7","9877.00"
"4594774","2014.08       ","7","9646.00"
"4594774","2014.07       ","7","9430.00"
"4594774","2014.06       ","7","9218.00"
"4594774","2014.05       ","7","9020.00"
"4594774","2014.04       ","7","8827.00"
"4594774","2014.03       ","7","8655.00"
"4594774","2014.02       ","7","8479.00"
"4594774","2014.01       ","7","8312.00"
"4594774","2013.12       ","7","8157.00"
"4594774","2013.11       ","7","8006.00"
"4594774","2013.10       ","7","7867.00"
"4594774","2013.09       ","7","7731.00"
"4594774","2013.07       ","7","5169.00"
"4594774","2013.06       ","7","4794.00"
"4594774","2013.05       ","7","4425.00"
"4594774","2013.04       ","7","4062.00"
"4594774","2013.03       ","7","3704.00"
"4594774","2013.02       ","7","3351.00"
"4594774","2013.01       ","7","3003.00"
"4594774","2012.12       ","7","2661.00"
"4594774","2012.11       ","7","2326.00"
"4594774","2012.10       ","7","1996.00"
"4594774","2012.09       ","6","1671.00"
"4594774","2012.08       ","5","1355.00"
"4594774","2012.07       ","4","1047.00"
"4594774","--            ","",""
"4594774","2013.05       ","3","400.00"
"4594774","2013.04       ","2","285.00"
"4594774","2013.03       ","1","169.00"
"4594774","2013.01       ","5","1482.00"
"4594774","2012.12       ","4","1215.00"
"4594774","2012.11       ","3","966.00"
"4594774","2012.10       ","2","720.00"
"4594774","2012.09       ","2","767.00"
"4594774","2012.08       ","3","898.00"
"4594774","2012.07       ","2","531.00"
"4596454","2013.12       ","1","299.00"
"4596454","2012.10       ","1","251.00"
"4596454","2012.07       ","1","442.00"
"4596454","--            ","",""
"4564566","2015.03       ","7","77.00"
"4564566","2015.02       ","7","76.00"
"4564566","2015.01       ","7","75.00"
"4564566","2014.12       ","7","74.00"
"4564566","2014.11       ","7","73.00"
"4564566","2014.10       ","7","73.00"
"4564566","2014.09       ","7","72.00"
"4564566","2014.08       ","7","71.00"
"4564566","2014.07       ","6","70.00"
"4564566","2014.06       ","5","70.00"
"4564566","2014.05       ","4","64.00"
"4564566","2014.04       ","3","58.00"
"4564566","2014.03       ","2","52.00"
"4564566","2014.02       ","1","47.00"
"4564566","2013.11       ","1","142.00"
"4564566","2013.10       ","1","248.00"
"4564566","2014.11       ","1","50.00"
"4564566","2014.10       ","1","31.00"
"4564566","2014.06       ","1","590.00"
"4564566","2014.04       ","1","888.00"
"4564566","2013.12       ","1","993.00"
"4564566","2013.10       ","1","1038.00"
"4572528","2015.03       ","1","843.00"
"4572528","2015.01       ","1","277.00"
"4572528","2014.11       ","1","5746.00"
"4572528","2014.09       ","2","10492.00"
"4572528","2014.08       ","1","5037.00"
"4572528","2014.04       ","2","711.00"
"4572528","2014.03       ","1","21.00"
"4572528","--            ","",""
"4572528","2015.04       ","1","3144.00"
"4572528","2015.02       ","1","2494.00"
"4574299","2015.05       ","1","868.00"
"4574299","--            ","",""
"4574299","2015.05       ","1","543.00"
"4574299","2015.04       ","1","55.00"
"4574299","2015.02       ","1","576.00"
"4574299","--            ","",""
"4687129","2013.03       ","1","200.00"
"4687129","--            ","",""
"4687129","2012.11       ","3","269.00"
"4687129","2012.10       ","2","177.00"
"4687129","2012.09       ","1","87.00"
"4687129","--            ","",""
"4690504","2015.03       ","1","82.00"
"4690504","2013.08       ","2","84.00"
"4690504","2013.07       ","1","31.00"
"4690504","2013.03       ","1","1.00"
"4690504","2012.08       ","1","10.00"
"4690504","--            ","",""
"4690504","2015.03       ","1","567.00"
"4690504","2015.02       ","1","358.00"
"4690504","2014.10       ","1","727.00"
"4690504","--            ","",""
"4690504","2013.04       ","1","43.00"
"4690504","--            ","",""
"4691329","2015.04       ","1","1307.00"
"4691329","2015.03       ","1","876.00"
"4691329","2013.01       ","2","28236.00"
"4691329","2012.12       ","1","13587.00"
"4691329","2012.11       ","1","4986.00"
"4691329","--            ","",""
"4691329","2013.08       ","1","231.00"
"4691329","--            ","",""
"4693081","2015.08       ","3","2033.00"
"4693081","2015.07       ","2","1125.00"
"4693081","2015.06       ","1","517.00"
"4693081","2015.03       ","2","1085.00"
"4693081","2015.02       ","1","362.00"
"4693081","2014.12       ","2","867.00"
"4693081","2014.11       ","1","219.00"
"4693081","2014.10       ","1","623.00"
"4693081","2014.08       ","1","209.00"
"4693081","2014.07       ","1","622.00"
"4693081","2013.11       ","1","256.00"
"4693081","2013.09       ","1","351.00"
"4693081","2012.08       ","1","205.00"
"4693081","--            ","",""
"4693081","2013.10       ","1","294.00"
"4693081","--            ","",""
"4693436","2013.09       ","1","84.00"
"4693436","--            ","",""
"4684325","2015.05       ","1","1491.00"
"4684325","2015.04       ","1","1192.00"
"4684325","2015.02       ","1","1267.00"
"4684325","2014.12       ","1","1090.00"
"4684325","2014.11       ","1","963.00"
"4684325","2014.10       ","1","1370.00"
"4684325","2014.09       ","1","1200.00"
